time;open;close;diff openclose;currency;impact;news
2019.01.18 15:30:00;124.746;124.727;1.9;CAD;2;Common CPI y/y
2019.01.18 15:30:00;124.746;124.727;1.9;CAD;2;Median CPI y/y
2019.01.18 15:30:00;124.746;124.727;1.9;CAD;2;Trimmed CPI y/y
2019.01.18 15:30:00;124.746;124.727;1.9;CAD;1;Foreign Securities Purchases
2019.01.18 15:30:00;124.746;124.727;1.9;CAD;1;Core CPI m/m
2019.01.18 16:05:00;124.737;124.765;-2.8;USD;2;FOMC Member Williams Speaks
2019.01.18 16:15:00;124.735;124.731;0.4;USD;1;Capacity Utilization Rate
2019.01.18 16:15:00;124.735;124.731;0.4;USD;1;Industrial Production m/m
2019.01.18 17:00:00;124.543;124.508;3.5;USD;2;Prelim UoM Consumer Sentiment
2019.01.18 17:00:00;124.543;124.508;3.5;USD;1;Prelim UoM Inflation Expectations
2019.01.21 02:00:00;124.659;124.648;1.1;GBP;1;Rightmove HPI m/m
2019.01.21 02:30:00;124.695;124.716;-2.1;AUD;1;HIA New Home Sales m/m
2019.01.21 04:00:00;124.597;124.725;-12.8;CNY;3;GDP q/y
2019.01.21 04:00:00;124.597;124.725;-12.8;CNY;2;Fixed Asset Investment ytd/y
2019.01.21 04:00:00;124.597;124.725;-12.8;CNY;2;Industrial Production y/y
2019.01.21 04:00:00;124.597;124.725;-12.8;CNY;1;NBS Press Conference
2019.01.21 04:00:00;124.597;124.725;-12.8;CNY;1;Retail Sales y/y
2019.01.21 04:00:00;124.597;124.725;-12.8;CNY;1;Unemployment Rate
2019.01.21 09:00:00;124.671;124.662;0.9;EUR;1;German PPI m/m
2019.01.21 13:00:00;124.698;124.685;1.3;EUR;1;German Buba Monthly Report
2019.01.21 13:00:00;124.698;124.685;1.3;USD;0;Bank Holiday (All Day)
2019.01.21 17:35:00;124.572;124.579;-0.7;GBP;3;Prime Minister May Speaks
2019.01.22 07:00:00;124.342;124.327;1.5;JPY;1;BOJ Core CPI y/y
2019.01.22 11:30:00;124.328;124.363;-3.5;GBP;3;Average Earnings Index 3m/y
